Line 1,Line 2,Converged,Bus Voltages,Line Loadings
"(9, 12)","(21, 22)",True,"[1.0393361259394889, 1.0473032050535318, 1.027363370707203, 0.9980446654259016, 1.0010354961144727, 1.0037862430964442, 0.9938573189859914, 0.9933543314784197, 1.0363191388930257, 1.0177160180662985, 1.010655704998951, 0.9910672588225078, 1.0007399606186427, 1.00324270299716, 1.0107413066690438, 1.0288606203866293, 1.0309694089049621, 1.0282928185950209, 1.0487608869594824, 0.9902761115451397, 1.031219183587664, 1.0524142873031712, 1.0340873925593266, 1.033513703603428, 1.056268580667146, 1.0506315594897981, 1.0357339053253265, 1.049375007871556, 1.0494297943834938, 1.0499, 0.982, 0.9840999999999999, 0.9972, 1.0123, 1.0494000000000003, 1.0636, 1.0275000000000003, 1.0265000000000002, 1.03]","[25.141867247984447, 9.021471787477802, 68.11240383786927, 48.192420557934064, 29.801764310681527, 4.301057592144133, 65.38064482658005, 19.135730333177754, 60.45676899318055, 37.398258818906335, 54.46622168913772, 111.8382587247581, 27.787166224180982, 16.834388542248885, 10.873566096505186, 108.19848293017533, 0.0, 17.97818380923222, 9.263896414462417, 57.858543806043315, 31.07825095457467, 73.87313383481359, 60.26717920123211, 13.724017803394235, 28.120860032125407, 7.877635080873258, 70.62308143429613, 0.0, 50.24536693928477, 60.39704681917155, 13.517606300778423, 45.16943363319481, 24.085428611809473, 32.23639865960242, 55.77072210939741]"
"(9, 12)","(22, 23)",True,"[1.0386449117463348, 1.045488746223758, 1.023467404029088, 0.9942074935419755, 0.9986570086017572, 1.0016554985730566, 0.9917305311838839, 0.9912446927530634, 1.03544887753304, 1.0161335239497853, 1.008779400502581, 0.9876189932201919, 0.9959364742486905, 0.9981245559399042, 1.002824797820426, 1.0198888281649903, 1.0241278880017073, 1.0225577422402181, 1.0454612587141794, 0.9884754483992498, 1.0177488604976115, 1.0420438086117343, 1.0402863952648336, 1.0243412163518675, 1.054593269946113, 1.0473043111741978, 1.0307401664294202, 1.0476530436068294, 1.0482484620520696, 1.0499, 0.982, 0.9841, 0.9971999999999998, 1.0123000000000004, 1.0494000000000003, 1.0636000000000003, 1.0275000000000003, 1.0265000000000002, 1.03]","[24.93080754736437, 8.758397710249472, 69.33259311116376, 48.08622722264743, 29.708701480939315, 4.358921718006344, 66.31813254508182, 18.020061926281826, 60.99149635688595, 37.433754821473755, 54.66530374957909, 111.9943208811217, 27.9394319116166, 17.221524235639777, 10.577054209669111, 108.56967072792646, 0.0, 17.948258858142985, 7.373984846086806, 56.91273112726232, 32.09078993374686, 75.30771713999263, 111.45461947557231, 52.73775002907261, 27.678191253692585, 9.563981941414644, 104.41905536291, 50.33321652728675, 0.0, 59.81422090013072, 14.000242393344301, 46.02387695868733, 23.926402154753482, 32.07955346073167, 55.778631878444074]"
"(9, 12)","(22, 35)",True,"[1.039364677145829, 1.0445949790613442, 1.01809792498397, 0.9777443562240884, 0.9771297454339608, 0.9802042278787874, 0.9706546908368848, 0.9706530881503083, 1.0260839526606775, 1.0016486421059292, 0.9916063467026505, 0.9690451322129778, 0.9819681586965854, 0.9854618454718027, 1.0011594610532324, 1.023231878709065, 1.0243560565056598, 1.0205923138093542, 1.0466907852407819, 0.9891464352364785, 1.0266684750762625, 1.0452150436413905, 1.0363132666035297, 1.0298023221381831, 1.0513038287226444, 1.0452564885466917, 1.0294036277433185, 1.0465931669472623, 1.0475213435632127, 1.0499000000000003, 0.982, 0.9841, 0.9972000000000001, 1.0123, 1.0494, nan, 1.0275, 1.0265, 1.03]","[13.778051486547744, 8.026959156752419, 74.10725677225271, 34.960460209881624, 55.50133987828784, 40.49831172639472, 135.2585219854343, 26.316681039019272, 96.09992558185748, 38.3051157856831, 64.2397732673787, 98.93648641644894, 37.32104452863304, 24.948501815743374, 16.462854336383405, 112.46901518592283, 0.0, 32.229882689366995, 51.77102086097282, 40.41415840211158, 15.41840710151399, 74.74003039772735, 8.804825272153481, 41.6008999909504, 11.690908762245526, 10.829042607240115, 36.54124470199801, 55.40596900699799, 15.036325371431777, nan, 23.134504975072584, 55.49191544298095, 23.834917747173265, 31.987912984987716, 55.786755789968]"
"(9, 12)","(24, 25)",True,"[1.038063179995051, 1.0443868514793442, 1.0245179783367309, 0.9964356783928208, 1.000106352079713, 1.002970311270442, 0.9930697985740823, 0.9925811637233887, 1.0360648681518811, 1.0171222333665038, 1.0099516737509164, 0.9899230159331049, 0.9993405368573127, 1.001785006504882, 1.0093505007378736, 1.0274683709647965, 1.0277924211087874, 1.025265660511392, 1.0482488627047333, 0.9899966987112622, 1.0287629958721174, 1.0482384777932328, 1.0431740743810596, 1.0333963444352459, 1.0565944433123367, 1.0404822821555246, 1.0289533338444596, 1.044122040749664, 1.0458260410521532, 1.0499, 0.982, 0.9841, 0.9972, 1.0123, 1.0494000000000003, 1.0636000000000005, 1.0275000000000003, 1.0265, 1.03]","[26.186303387680475, 9.061348389627755, 79.79834946479535, 62.91067606369323, 28.862901019980537, 9.138783231246359, 66.76186501449084, 16.51949165606489, 60.78790200417763, 36.89492588569896, 54.15618252403597, 111.34265534029937, 27.4542313518087, 16.63605060526437, 10.415377029466876, 108.33644964926576, 0.0, 18.42913819347142, 10.748871861667059, 55.36042047207182, 33.647646676852595, 74.07700330504915, 53.58734436164411, 18.326745078710854, 19.38124266201232, 15.328670832136307, 66.14138145058625, 12.079171734188392, 56.66587621715578, 59.578065300107795, 0.0, 33.17459778494262, 23.64090419557237, 31.788949406221334, 55.815324751594076]"
"(9, 12)","(25, 26)",True,"[1.0356784103855283, 1.0391887397864354, 1.014573537050804, 0.9895072192562733, 0.9959265222564254, 0.999258438990128, 0.9894285462157828, 0.9889880709025781, 1.034722948506334, 1.014399923644826, 1.0067239623963504, 0.9844152595349757, 0.9922243276409197, 0.9943012628848462, 1.000130877012718, 1.0175803480590606, 1.011344855562668, 1.0111952122784813, 1.0446122142882777, 0.9880120918527385, 1.0218008331197526, 1.0445101371853807, 1.039315098386256, 1.0243835824879193, 1.063803549151025, 1.0733610415059458, 0.9961970646431312, 1.061135184373781, 1.0574975482016193, 1.0499000000000005, 0.982, 0.9840999999999999, 0.9972, 1.0123, 1.0494000000000003, 1.0636, 1.0275000000000003, 1.0265000000000002, 1.03]","[29.358626975031775, 9.692487088513435, 111.66732613805597, 96.90306882180128, 26.98553542925098, 36.59041082180392, 71.41905371417946, 10.07188168871826, 62.21903488899373, 35.653320660416114, 53.568355715645964, 110.15314237400658, 26.772319436908177, 16.634471936272558, 9.216674263879446, 108.98906077901982, 0.0, 19.649513495003866, 16.37434721625424, 48.50385975738831, 43.158582868127226, 75.72212502841764, 54.041468994972576, 20.649845136151384, 4.639001363647231, 48.679468758433906, 67.01547910846956, 12.277180045254042, 57.24691582525736, 59.89874106791105, 30.482965029317583, 0.0, 25.49543203078879, 33.55976222221271, 55.89164794478966]"
"(9, 12)","(25, 27)",True,"[1.0384885324131639, 1.045096858219268, 1.0249579660249892, 0.9965505279582317, 1.0001294409945873, 1.0029810365885168, 0.9930502523729994, 0.9925522514149994, 1.0359865451280563, 1.0171423583780268, 1.0099755352692983, 0.9899924277978046, 0.9993404120388804, 1.0017677309427635, 1.0091476104404629, 1.0272462672498393, 1.0274043494187142, 1.025160253218294, 1.048167179658761, 0.9899521238276392, 1.0286066368389961, 1.0481547489728666, 1.0430874112679007, 1.0331939019766943, 1.0528767329026478, 1.0385731578940938, 1.0274838261907022, 1.0348441024844608, 1.0401416683768097, 1.0499, 0.982, 0.9841000000000003, 0.9971999999999999, 1.0123000000000002, 1.0494, 1.0636000000000003, 1.0275, 1.0265, 1.03]","[24.94757090300834, 8.720957927591433, 68.18813151424573, 49.10388013056681, 28.931178272962793, 3.4492082126618, 65.74015357890516, 19.105488487164806, 60.67408209061418, 37.421828684302675, 54.55447259837367, 111.89802333833387, 27.85725355418498, 16.990772321345407, 10.769759064733398, 108.3317477452441, 0.0, 17.98835332316444, 9.204280511202942, 57.823398302993844, 30.585834292332624, 74.11017319937673, 53.59118754926009, 18.378527504154178, 28.019366290329007, 3.927783923392831, 66.1600215191293, 12.083608027514755, 56.677805852699805, 59.58482148798553, 16.26389489922221, 44.157473778179465, 0.0, 54.24144228113851, 33.47375508595525]"
"(9, 12)","(25, 28)",True,"[1.0382046358416726, 1.0443483064670864, 1.0240648100158067, 0.9959306508234634, 0.9997384467577871, 1.0026305069575419, 0.9926992803936044, 0.9922038628230077, 1.0358407094746394, 1.016891273525516, 1.0096778330651452, 0.9895144967427204, 0.9987180115700411, 1.001111814621597, 1.0083632799973665, 1.026420607082209, 1.02603978590219, 1.023971980602368, 1.0478635255721649, 0.9897864175239627, 1.0280253697233266, 1.0478434842945141, 1.0427652384826906, 1.0324413311207226, 1.051736757344603, 1.0346532680843001, 1.024708998887429, 1.030778277004141, 1.0351327014804665, 1.0499000000000003, 0.982, 0.9841000000000004, 0.9971999999999998, 1.0123, 1.0494000000000003, 1.0636, 1.0275, 1.0265, 1.03]","[24.85221173705081, 8.609594949987278, 68.20561379396615, 49.315572041118465, 28.660125860059576, 3.5636849436919853, 66.00671425549179, 19.025851623034622, 60.82305058975268, 37.43497344145468, 54.608166419625256, 111.90036958142964, 27.903614176335534, 17.065938637090667, 10.732771501563821, 108.39053944151043, 0.0, 18.01131193798789, 9.139989520983614, 57.74035683581711, 30.59931823926568, 74.23503381473667, 53.60658026979369, 18.57120505039119, 27.942722345275417, 4.671719439674494, 66.22972000485686, 12.100104371141885, 56.722609601697705, 59.61011810565301, 17.342669702372408, 43.84245136063212, 54.31280809265907, 0.0, 87.1575780724188]"
"(9, 12)","(27, 28)",True,"[1.0379556919998314, 1.0436295747825346, 1.0231351129368025, 0.9951772911240307, 0.9991719227338453, 1.0021064251901592, 0.9921750322873016, 0.9916853050523579, 1.0356138142648699, 1.0165228418518184, 1.0092409980737753, 0.988883290753295, 0.9979740855329464, 1.0003420447492568, 1.0075112673801199, 1.025541087130184, 1.0246032074665197, 1.022726496910914, 1.0475400613455375, 0.9896098996153535, 1.027406168275389, 1.0475119034320826, 1.0424220379332119, 1.0316396674190578, 1.0504634174637741, 1.0305278300425413, 1.0218049158190254, 1.0235409906073416, 1.0347711424404191, 1.0499, 0.982, 0.9841, 0.9972000000000001, 1.0123, 1.0494, 1.0636, 1.0275000000000003, 1.0265000000000002, 1.03]","[24.55478012690831, 8.437938851335902, 67.93353866061437, 48.92978177943327, 28.436658331764804, 3.6343213287926153, 67.10876007674439, 18.716393349273545, 61.411084568993545, 37.476606953516104, 54.79475499520383, 111.7428213588144, 28.08271992914645, 17.229811513083753, 10.734737459773202, 108.4773170952742, 0.0, 18.18488242093667, 9.252865493450985, 57.36174440495291, 31.022289504045673, 74.37072124032387, 53.62489271214322, 18.776753890113454, 27.596330095108286, 6.2437081258329545, 66.30466537925524, 12.117684816444507, 56.77112490024585, 59.63737804690034, 18.816300031505374, 42.92558134761554, 34.08387242846245, 87.1794863008941, 0.0]"
"(12, 13)","(13, 14)",True,"[1.0391345214346568, 1.0463486580836774, 1.0246026403723592, 0.9897831993503761, 0.9946373532034597, 0.9978540212945511, 0.9879642727780541, 0.9875421322228102, 1.0338515290802257, 1.011551245175319, 1.0052251893436728, 0.9937592836636815, 1.009481985427436, 0.9906662678390442, 1.0139343504821672, 1.0305352568570632, 1.031262924494107, 1.0274271902223335, 1.0493767570075694, 0.9906121896359953, 1.0309219431526588, 1.0493945567331586, 1.0443706709372806, 1.0361917351586478, 1.055509038890722, 1.0504111047508484, 1.035733265775425, 1.049260918682744, 1.049351525101661, 1.0499, 0.982, 0.9841, 0.9971999999999999, 1.0123000000000002, 1.0494, 1.0636, 1.0275000000000003, 1.0265, 1.03]","[23.599636963745464, 8.47647244868563, 70.14465516027109, 47.18946270406852, 34.864042911189685, 6.425522230550676, 80.95262455843105, 2.736981161347208, 68.12164331073541, 37.152073481100075, 56.245293362592854, 133.09864954698125, 29.480673413210734, 18.260801427719908, 10.509710530691043, 103.12330303799753, 9.74432706561395, 0.0, 0.0, 58.303519006473834, 28.41145029406711, 73.63723968696402, 53.54718877343648, 17.613914512201095, 27.15284329208783, 7.396416303873702, 65.88873758992719, 12.017968156959604, 56.50648348977187, 59.48688564485043, 13.914949578243089, 45.657912674688326, 24.07449821044415, 32.22570430671862, 55.77104359218288]"
"(12, 13)","(14, 15)",True,"[1.035575280176591, 1.0392551372100418, 1.0095941535699455, 0.9529254589064715, 0.9739436524809325, 0.9799392148613717, 0.9700377110115858, 0.969703828779189, 1.026869269204262, 0.9997105868987973, 0.9913138085152734, 0.9804760668268564, 0.9975161842064718, 0.9282042236754939, 0.8845822166358979, 1.039919555803983, 1.0322611108913133, 1.0218094350515967, 1.0528278181419943, 0.9924953481583939, 1.0375267649873547, 1.052931124721483, 1.0480312163653367, 1.0447452281262204, 1.0536798725010117, 1.050692047155049, 1.0365851259976244, 1.049406311203058, 1.0494512695872238, 1.0498999999999996, 0.982, 0.9840999999999998, 0.9972000000000001, 1.0123000000000004, 1.0494, 1.0635999999999999, 1.0275000000000003, 1.0265, 1.03]","[30.335652650690744, 10.141400991230674, 79.30059747589885, 59.640057836605166, 78.72441212768923, 52.43469692877787, 95.28240894067977, 77.31021126076563, 72.87338212235915, 34.535127935210554, 55.48044730640229, 136.22386687078836, 28.222607413300814, 19.89977165638952, 8.519539064405793, 105.910439848385, 10.166613538054802, 0.0, 66.82922128069684, 0.0, 79.98973939743401, 72.50810580735966, 53.57424197554119, 15.46309036720478, 68.8982043643063, 15.174934837521526, 65.17146155892213, 11.831333508931719, 56.301978704280174, 59.232489273976064, 6.217232897747142, 35.39084832815983, 24.088437367983996, 32.239340407807475, 55.77063893529238]"
"(12, 13)","(15, 16)",True,"[1.0403129512448264, 1.0484517829975049, 1.028067854810537, 0.9958429865858055, 0.9979076986833153, 1.000651788346658, 0.9906914299425722, 0.9902322524243335, 1.034714801623025, 1.0133997447977419, 1.0073971370810533, 0.9958323896275029, 1.011349965497815, 1.0012420193453992, 1.006708522505333, 1.0251561819062878, 1.033810761348197, 1.0303438135198386, 1.0473985026955515, 0.9895326491928799, 1.0271351810167497, 1.0473667895723464, 1.0422718389318866, 1.0312888342289885, 1.0555240228488998, 1.0509503576701145, 1.0370361708279883, 1.049539990601516, 1.0495429784130783, 1.0499000000000003, 0.982, 0.9841000000000001, 0.9971999999999998, 1.0123000000000002, 1.0494000000000003, 1.0636, 1.0275000000000003, 1.0265000000000002, 1.03]","[20.292794353741144, 8.150658785950199, 67.06226374929103, 40.185464299125364, 42.56896313677409, 26.63808119577965, 76.88095769021936, 35.14691422314118, 67.12446221133867, 38.65908859321527, 57.157858028906695, 132.67989483707876, 30.473162168607498, 19.0934550561205, 12.395611381605299, 102.74039067028356, 9.679093270964161, 0.0, 28.877987512330183, 85.09549901838609, 0.0, 74.43096880164494, 53.63352788231697, 18.86680403388496, 8.93021216426133, 7.032789404977264, 66.33769046702382, 12.125381155077884, 56.79261219378105, 59.64940936889784, 19.198904007323318, 50.94512637486086, 24.101333096189492, 32.25193913806619, 55.770308067741134]"
"(12, 13)","(15, 18)",True,"[1.0384255577374675, 1.042069556700097, 1.0129223456372494, 0.9736085990016625, 0.9747458580760304, 0.9784107373514624, 0.9686888483899776, 0.9686364059624412, 1.0251982221155722, 0.9987000019970631, 0.9901265835610714, 0.9793420492604623, 0.9964948891871142, 0.9816549188583928, 0.9906447792332667, 1.0097297320889782, 1.0143256354175965, 1.0124132505045074, nan, nan, 1.0162716078728982, 1.0415489096907766, 1.0362501511527982, 1.0172277982490543, 1.0491342476309806, 1.040554030288459, 1.022201563944533, 1.0441591793549931, 1.0458515198849487, 1.0499, 0.982, 0.9841, nan, nan, 1.0494000000000003, 1.0635999999999999, 1.0275, 1.0265000000000002, 1.03]","[12.997496752736353, 7.789317020687718, 77.17305017110955, 35.762492360036816, 51.20597258866749, 36.20248012943221, 148.39043770550776, 45.627608540506905, 102.31984477287813, 37.75068140030603, 65.39635127639045, 136.5250632424765, 38.414050679078095, 25.4974016631294, 17.011048532126402, 106.17423840701208, 10.2030001880538, 0.0, 37.26987357409658, 38.39432500549196, 14.58274262909586, nan, 54.670909063308436, 22.51534973000993, 6.625963201832473, 12.36694943593721, 67.77249220005778, 12.435107330540564, 57.77966657471468, 60.182069436182736, 22.904411190646208, 55.95434082184876, 23.643617944255745, 31.791786030791965, 55.814795710266594]"
"(12, 13)","(15, 20)",True,"[1.0389431107082918, 1.045801209247493, 1.0238658891158179, 0.9941114307551918, 0.9969655769551892, 0.999853952461285, 0.9899838873773235, 0.9895598081278731, 1.0346667148755688, 1.0128726282401814, 1.0067777815319214, 0.9952412407384233, 1.0108172954362156, 0.9999633642343789, 1.0043421528458862, 1.0212975217862574, 1.0251448780117614, 1.0233514754498667, 1.0459793600289136, 0.9887581926624857, 1.0298195892476136, 1.0463683414147809, 1.0367840750142008, 1.0240083986735584, 1.0546715319625586, 1.0476789370192037, 1.0313962791994677, 1.0478469311275433, 1.0483814765127295, 1.0499000000000003, 0.982, 0.9840999999999998, 0.9971999999999999, 1.0123, 1.0494000000000003, 1.0636000000000003, 1.0275, 1.0264999999999997, 1.03]","[23.377292768147758, 8.354485705838366, 70.25428351039032, 47.140270498213916, 30.097784555565877, 2.9520605638717283, 81.40933885442657, 10.435050615169667, 68.28463373871459, 37.14829048321967, 56.23751991679053, 132.79735676703038, 29.529062711627592, 17.987492488512157, 10.873453180767324, 102.84810426707587, 9.69767576002224, 0.0, 6.400100854397829, 59.154399206388284, 29.08134457545737, 75.0637862267729, 0.0, 60.04347150995491, 25.69685277488749, 9.007193584859298, 32.06115419244034, 61.703425728279335, 110.53531624815862, 60.13090638311355, 14.557964482152833, 46.5961830503907, 23.943668151192707, 32.09672316762271, 55.77741410483412]"
